"","cod","transect","tree","common.name","scientific.name","family","dbh","canopy.pos","light","dead","Hcom","Htot","date","utm.east","utm.north","vol","plot.area","total.area"
"1","CAU_A01","T01",2,"macucu","Licania guianensis","Chrysobalanaceae",10.3,"S",2,FALSE,4.59,7.83,20120127,778459.6729,9586871.539,0.24023194,10000,50
"2","CAU_A01","T01",5,"casca seca","Licania canescens","Chrysobalanaceae",14.6,"S",2,FALSE,9.16,10.27,20120127,778444.1712,9586870.399,0.392912133,10000,50
"3","CAU_A01","T01",6,"cajuacu","Anacardium spruceanum","Anacardiaceae",78.8,"E",1,FALSE,21.06,31.65,20120127,778443.5294,9586872.461,2.048092675,10000,50
"4","CAU_A01","T01",7,"breu branco","Protium paniculatum","Burseraceae",14.7,"S",2,FALSE,7.35,11.54,20120127,778443.2246,9586869.534,0.37073915,10000,50
"5","CAU_A01","T01",9,"breu branco","Protium paniculatum","Burseraceae",10.6,"E",3,FALSE,4.9,6.91,20120127,778436.1941,9586869.46,0.250774146,10000,50
"6","CAU_A01","T01",10,"caramuxi","Pouteria hispida","Sapotaceae",27.1,"C",2,FALSE,13.53,19.83,20120127,778433.713,9586868.991,0.73793106,10000,50
"7","CAU_A01","T01",12,"casca seca","Licania canescens","Chrysobalanaceae",15.1,"E",2,FALSE,7.44,12.09,20120127,778427.1563,9586869.342,0.380496324,10000,50
"8","CAU_A01","T01",13,"jatereu","Lecythis idatimon","Lecythidaceae",16.5,"S",2,FALSE,7.61,11.46,20120127,778423.2009,9586868.382,0.412472635,10000,50
"9","CAU_A01","T01",14,"jatereu","Lecythis idatimon","Lecythidaceae",12,"S",1,FALSE,8.41,12.26,20120127,778417.1911,9586868.076,0.325326899,10000,50
"10","CAU_A01","T01",15,"parajuba","Manilkara bidentata","Sapotaceae",38.4,"C",2,FALSE,31.19,32.29,20120127,778412.709,9586867.472,1.258063962,10000,50
"11","CAU_A01","T01",16,"guajara branco","Pouteria sp.","Sapotaceae",48.5,"C",2,FALSE,20.84,31.1,20120127,778413.8796,9586872.463,1.360692796,10000,50
"12","CAU_A01","T01",17,"seringueira","Hevea brasiliensis","Euphorbiaceae",50.3,"E",1,FALSE,24.5,33.43,20120127,778412.6282,9586868.67,1.470136368,10000,50
"13","CAU_A01","T01",18,"guajara branco","Pouteria sp.","Sapotaceae",41.9,"C",2,FALSE,18.7,28.84,20120127,778409.7075,9586867.27,1.166806813,10000,50
"14","CAU_A01","T01",19,"capueiro","Rinorea guianensis","Violaceae",11.4,"S",2,FALSE,7.49,10.57,20120127,778405.6454,9586867.889,0.301377616,10000,50
"15","CAU_A01","T01",20,"casca seca","Licania canescens","Chrysobalanaceae",15,"S",2,FALSE,9.49,14.79,20120127,778351.1777,9586863.316,0.406037262,10000,50
"16","CAU_A01","T01",22,"matamata","Eschweilera amazonica","Lecythidaceae",15.5,"S",1,FALSE,7.07,10.2,20120127,778317.1333,9586861.417,0.38320047,10000,50
"17","CAU_A01","T01",23,"jatereu","Lecythis idatimon","Lecythidaceae",35.2,"C",1,FALSE,20.19,37.54,20120127,778313.4631,9586863.675,1.031258143,10000,50
"18","CAU_A01","T01",24,"guajara branco","Pouteria sp.","Sapotaceae",59.3,"C",1,FALSE,10.17,24.67,20120127,778312.0297,9586862.575,1.307628227,10000,50
"19","CAU_A01","T01",25,"macucu","Licania guianensis","Chrysobalanaceae",11,"S",2,FALSE,6.72,11.57,20120127,778263.0726,9586858.258,0.283456467,10000,50
"20","CAU_A01","T01",27,"abiurana","Pouteria gongrijpii","Sapotaceae",52,"C",2,FALSE,18.97,36.95,20120127,778258.9353,9586859.991,1.403570189,10000,50
"21","CAU_A01","T01",28,"guajara branco","Pouteria sp.","Sapotaceae",52.2,"C",1,FALSE,24.58,33.93,20120127,778256.0011,9586858.791,1.517866527,10000,50
"22","CAU_A01","T01",29,"morta",NA,NA,40.2,NA,NA,TRUE,NA,6.3,20120127,778246.9556,9586856.395,NA,10000,50
"23","CAU_A01","T01",33,"ucurana","Sloanea guianensis","Elaeocarpaceae",40.6,"C",2,FALSE,17.53,26.17,20120127,778215.7159,9586857.659,1.115375428,10000,50
"24","CAU_A01","T01",36,"cajuacu","Anacardium spruceanum","Anacardiaceae",36.1,"C",1,FALSE,16.38,29.42,20120127,778197.2782,9586854.509,0.991327756,10000,50
"25","CAU_A01","T01",37,"macaranduba","Manilkara huberi","Sapotaceae",10.3,"S",3,FALSE,13.37,15.97,20120127,778193.292,9586852.391,0.327479738,10000,50
"26","CAU_A01","T01",38,"matamata","Eschweilera amazonica","Lecythidaceae",27,"S",2,FALSE,17.45,22.52,20120127,778181.3318,9586851.948,0.791943117,10000,50
"27","CAU_A01","T01",41,"caramuxi","Pouteria hispida","Sapotaceae",46,"C",2,FALSE,20.35,31.98,20120127,778168.7997,9586849.971,1.292841848,10000,50
"28","CAU_A01","T01",42,"abiurana","Pouteria gongrijpii","Sapotaceae",15.7,"S",1,FALSE,17.24,22.02,20120127,778159.59,9586849.751,0.501492068,10000,50
"29","CAU_A01","T01",43,"morta",NA,NA,19.1,NA,NA,TRUE,NA,18.4,20120127,778153.6295,9586848.835,NA,10000,50
"30","CAU_A01","T01",45,"sucupira","Diplotropis sp.","Fabaceae",17,"S",1,FALSE,2.52,7.85,20120127,778141.2332,9586848.318,0.307003797,10000,50
"31","CAU_A01","T01",46,"jatereu","Lecythis idatimon","Lecythidaceae",10,"S",1,FALSE,6.97,9.03,20120127,778134.6032,9586847.615,0.264526327,10000,50
"32","CAU_A01","T01",47,"matamata","Eschweilera parviflora","Lecythidaceae",43.5,"C",1,FALSE,22.08,34.35,20120127,778130.7604,9586852.244,1.263337512,10000,50
"33","CAU_A01","T01",48,"abiurana","Pouteria gongrijpii","Sapotaceae",38.5,"C",2,FALSE,22.27,29.33,20120127,778129.972,9586846.127,1.143543747,10000,50
"34","CAU_A01","T01",52,"abiurana","Pouteria gongrijpii","Sapotaceae",15.7,"S",3,FALSE,11.67,17.81,20120127,778127.0779,9586846.323,0.447872967,10000,50
"35","CAU_A01","T01",53,"matamata","Eschweilera amazonica","Lecythidaceae",46,"E",1,FALSE,29.3,34.83,20120127,778120.658,9586848.156,1.436877241,10000,50
"36","CAU_A01","T01",54,"matamata","Eschweilera amazonica","Lecythidaceae",36.5,"S",1,FALSE,19.43,28.6,20120127,778112.7127,9586846.308,1.051258629,10000,50
"37","CAU_A01","T01",59,"matamata","Eschweilera amazonica","Lecythidaceae",22,"S",2,FALSE,11.02,19.12,20120127,778069.3338,9586839.901,0.584079156,10000,50
"38","CAU_A01","T01",61,"jatereu","Lecythis idatimon","Lecythidaceae",13,"S",3,FALSE,9.44,15.63,20120127,778051.8223,9586837.944,0.359691398,10000,50
"39","CAU_A01","T01",63,"guajara branco","Pouteria sp.","Sapotaceae",70,"E",1,FALSE,30.63,50.97,20120127,778040.8873,9586841.713,2.067702472,10000,50
"40","CAU_A01","T01",65,"capueiro","Rinorea guianensis","Violaceae",10.6,"S",1,FALSE,9.04,15.24,20120127,778025.3023,9586835.134,0.299473349,10000,50
"41","CAU_A01","T01",66,"cajuacu","Anacardium spruceanum","Anacardiaceae",18.6,"S",2,FALSE,11.61,18.21,20120127,778006.3173,9586833.524,0.515305787,10000,50
"42","CAU_A01","T01",68,"abiurana","Pouteria gongrijpii","Sapotaceae",24.2,"S",3,FALSE,14.18,19.46,20120127,777996.8248,9586832.719,0.680481586,10000,50
"43","CAU_A01","T01",70,"inga","Inga marginata","Fabaceae",17,"S",2,FALSE,16.27,21.32,20120127,777981.7232,9586830.616,0.527069305,10000,50
"44","CAU_A01","T01",73,"matamata","Eschweilera parviflora","Lecythidaceae",33.1,"S",2,FALSE,13.08,27.87,20120127,777972.851,9586828.477,0.863762079,10000,50
"45","CAU_A01","T01",74,"sucupira","Diplotropis sp.","Fabaceae",40.9,"E",2,FALSE,21.18,30.19,20120127,777982.2713,9586825.444,1.185493252,10000,50
"46","CAU_A01","T01",77,"morta",NA,NA,20.2,NA,NA,TRUE,NA,10.7,20120127,778008.7589,9586833.079,NA,10000,50
"47","CAU_A01","T01",78,"inhare","Helicostylis sp.","Moraceae",36.4,"S",2,FALSE,18.62,25.25,20120127,778010.1066,9586829.4,1.035986576,10000,50
"48","CAU_A01","T01",80,"papo-de-mutum","Lacunaria jenmanii","Ochnaceae",44,"S",2,FALSE,2.58,4.05,20120127,778024.4711,9586833.939,0.68466528,10000,50
"49","CAU_A01","T01",82,"breu vermelho","Protium hebetatum","Burseraceae",26.8,"C",2,FALSE,21.84,28.77,20120127,778038.6774,9586835.453,0.839915576,10000,50
"50","CAU_A01","T01",84,"caramuxi","Pouteria hispida","Sapotaceae",46.6,"C",2,FALSE,16.36,25.24,20120127,778041.2568,9586833.707,1.226833155,10000,50
"51","CAU_A01","T01",89,"morta",NA,NA,35.6,NA,NA,TRUE,NA,5.61,20120127,778064.4618,9586836.167,NA,10000,50
"52","CAU_A01","T01",90,"acariquara","Minquartia guianensis","Olacaceae",10,"S",3,FALSE,8.04,10.34,20120127,778071.7333,9586839.854,0.275703615,10000,50
"53","CAU_A01","T01",92,"jatereu","Lecythis idatimon","Lecythidaceae",42,"E",1,FALSE,19.95,32.47,20120127,778101.2212,9586841.772,1.191264211,10000,50
"54","CAU_A01","T01",94,"casca seca","Licania canescens","Chrysobalanaceae",33.1,"C",1,FALSE,13.7,26.45,20120127,778129.9826,9586846.027,0.875432317,10000,50
"55","CAU_A01","T01",95,"matamata","Eschweilera parviflora","Lecythidaceae",12,"S",1,FALSE,7.24,8.99,20120127,778134.7288,9586846.43,0.311506529,10000,50
"56","CAU_A01","T01",96,"jatereu","Lecythis idatimon","Lecythidaceae",11.7,"S",1,FALSE,15.67,19.39,20120127,778156.9761,9586848.888,0.381458071,10000,50
"57","CAU_A01","T01",98,"abiu cutite","NI","NI",17.9,"C",2,FALSE,16.95,21.82,20120127,778167.9601,9586848.91,0.556872969,10000,50
"58","CAU_A01","T01",105,"macucu","Licania guianensis","Chrysobalanaceae",26.4,"S",2,FALSE,19.79,32.05,20120127,778184.0086,9586850.168,0.806063649,10000,50
"59","CAU_A01","T01",106,"caqui","Diospyros guianensis","Ebenaceae",11.6,"S",1,FALSE,9.2,20.21,20120127,778195.892,9586851.592,0.324568996,10000,50
"60","CAU_A01","T01",107,"pintadinho","Poeppigia procera","Fabaceae",20.6,"S",2,FALSE,15.04,21.1,20120127,778213.0791,9586853.039,0.604968517,10000,50
"61","CAU_A01","T01",108,"matamata","Eschweilera parviflora","Lecythidaceae",36.5,"S",2,FALSE,12.37,17.99,20120127,778218.7845,9586850.878,0.922319473,10000,50
"62","CAU_A01","T01",109,"breu manga","Tetragastris altissima","Burseraceae",53,"E",1,FALSE,21.02,27.67,20120127,778221.5357,9586851.093,1.469151199,10000,50
"63","CAU_A01","T01",110,"sucupira","Diplotropis sp.","Fabaceae",41.2,"E",1,FALSE,25.88,35.53,20120127,778234.4007,9586854.709,1.264083782,10000,50
"64","CAU_A01","T01",113,"seringarana","Micrandra minor","Euphorbiaceae",46.9,"C",1,FALSE,26.22,35.57,20120127,778240.4135,9586851.569,1.414095764,10000,50
"65","CAU_A01","T01",115,"matamata","Eschweilera parviflora","Lecythidaceae",28.1,"S",2,FALSE,15.94,27.44,20120127,778250.4955,9586855.376,0.797638202,10000,50
"66","CAU_A01","T01",116,"pintadinho","Poeppigia procera","Fabaceae",39.1,"S",2,FALSE,18.02,25.88,20120127,778255.6424,9586856.662,1.089478401,10000,50
"67","CAU_A01","T01",117,"tanibuca","Terminalia amazonia","Combretaceae",35.4,"S",2,FALSE,12.66,18.18,20120127,778255.9053,9586852.77,0.905074666,10000,50
"68","CAU_A01","T01",118,"macucu","Licania guianensis","Chrysobalanaceae",10.9,"S",2,FALSE,10.47,15.11,20120127,778258.1504,9586856.731,0.319871946,10000,50
"69","CAU_A01","T01",119,"tachi preto","Tachigali myrmecophila","Fabaceae",60,"E",1,FALSE,36.15,52.5,20120127,778264.1535,9586857.136,1.907029742,10000,50
"70","CAU_A01","T01",120,"parajuba","Manilkara bidentata","Sapotaceae",52.8,"C",2,FALSE,16,24.43,20120127,778293.8573,9586856.336,1.353162434,10000,50
"71","CAU_A01","T01",123,"timborana","Pseudopiptadenia suaveolens","Fabaceae",48.4,"C",1,FALSE,10.41,17.87,20120127,778337.4469,9586858.279,1.110848861,10000,50
"72","CAU_A01","T01",126,"uxirana","Sacoglottis guianensis","Humiriaceae",27.8,"C",1,FALSE,12.36,19.61,20120127,778354.2528,9586862.429,0.734336301,10000,50
"73","CAU_A01","T01",129,"jutai","Hymenaea parvifolia","Fabaceae",59.6,"E",1,FALSE,21.08,32.62,20120127,778361.3243,9586861.896,1.62199331,10000,50
"74","CAU_A01","T01",131,"matamata","Eschweilera parviflora","Lecythidaceae",22.4,"S",2,FALSE,15.18,22.21,20120127,778368.2599,9586863.375,0.650612188,10000,50
"75","CAU_A01","T01",135,"ucurana","Sloanea guianensis","Elaeocarpaceae",10.3,"S",2,FALSE,6.6,9.31,20120127,778387.7367,9586865.184,0.26689428,10000,50
"76","CAU_A01","T01",136,"parajuba","Manilkara bidentata","Sapotaceae",36.6,"C",2,FALSE,9.17,14.62,20120127,778396.775,9586865.293,0.847622673,10000,50
"77","CAU_A01","T01",138,"morta",NA,NA,36.6,NA,NA,TRUE,NA,2.51,20120127,778403.7382,9586866.365,NA,10000,50
"78","CAU_A01","T01",142,"jatereu","Lecythis idatimon","Lecythidaceae",36.3,"C",2,FALSE,13.53,26.12,20120127,778424.2756,9586867.352,0.942251336,10000,50
"79","CAU_A01","T01",143,"casca seca","Licania canescens","Chrysobalanaceae",14.9,"S",3,FALSE,8.67,12.41,20120127,778430.7856,9586867.691,0.393335626,10000,50
"80","CAU_A01","T01",144,"jatereu","Lecythis idatimon","Lecythidaceae",27.7,"C",1,FALSE,13.47,20.58,20120127,778430.7918,9586867.599,0.750601714,10000,50
"81","CAU_A01","T01",145,"guajara branco","Pouteria sp.","Sapotaceae",53.2,"E",1,FALSE,20.28,30.71,20120127,778433.8613,9586866.796,1.458558743,10000,50
"82","CAU_A01","T01",147,"mato","NI","NI",22.5,"S",2,FALSE,10.71,16.74,20120127,778448.7679,9586869.307,0.590258517,10000,50
"83","CAU_A01","T01",148,"matamata","Eschweilera parviflora","Lecythidaceae",11,"E",2,FALSE,7.04,10.59,20120127,778457.8056,9586869.424,0.287303592,10000,50
"84","CAU_A01","T01",150,"morta",NA,NA,71.2,NA,NA,TRUE,NA,9.42,20120127,778459.7465,9586870.449,NA,10000,50
"85","CAU_A01","T01",152,"tauari","Couratari stellata","Lecythidaceae",40,"C",1,FALSE,23.32,29.83,20120127,778441.0903,9586878.811,1.196553241,10000,50
"86","CAU_A01","T01",153,"tatapiririca","Tapirira guianensis","Anacardiaceae",35.4,"S",2,FALSE,23.63,30.6,20120127,778435.5875,9586878.439,1.084489809,10000,50
"87","CAU_A01","T01",154,"matamata","Eschweilera amazonica","Lecythidaceae",38,"C",1,FALSE,17.19,28.91,20120127,778436.8815,9586859.283,1.049349964,10000,50
"88","CAU_A01","T01",156,"copaiba","Copaifera reticulata","Fabaceae",50.6,"E",1,FALSE,27.61,38,20120127,778421.0569,9586862.925,1.529527578,10000,50
"89","CAU_A01","T01",157,"timborana","Pseudopiptadenia suaveolens","Fabaceae",50,"E",1,FALSE,26.35,45.89,20120127,778412.3839,9586857.408,1.493986109,10000,50
"90","CAU_A01","T01",159,"axixa","Sterculia pruriens","Malvaceae",55,"E",1,FALSE,26.06,34.79,20120127,778352.8535,9586853.386,1.612754611,10000,50
"91","CAU_A01","T01",160,"matamata branco","Eschweilera coriacea","Lecythidaceae",56,"C",1,FALSE,19.9,32.65,20120127,778337.7164,9586854.288,1.514160554,10000,50
"92","CAU_A01","T01",161,"parajuba","Manilkara bidentata","Sapotaceae",39,"E",1,FALSE,15.89,27.95,20120127,778325.6324,9586869.508,1.048231611,10000,50
"93","CAU_A01","T01",162,"breu barrote","Tetragastris panamensis","Burseraceae",41,"S",2,FALSE,17.42,30.84,20120127,778277.4836,9586853.226,1.122508024,10000,50
"94","CAU_A01","T01",163,"timborana","Pseudopiptadenia suaveolens","Fabaceae",40,"E",1,FALSE,28.26,39.02,20120127,778274.539,9586867.059,1.265065259,10000,50
"95","CAU_A01","T01",164,"abiurana","Pouteria gongrijpii","Sapotaceae",49.6,"E",1,FALSE,19.03,31.46,20120127,778268.8106,9586847.709,1.350424731,10000,50
"96","CAU_A01","T01",165,"matamata preto","Eschweilera ovata","Lecythidaceae",44.5,"E",1,FALSE,17.22,24.42,20120127,778262.6782,9586849.219,1.198082222,10000,50
"97","CAU_A01","T01",167,"tauari","Couratari stellata","Lecythidaceae",50,"E",1,FALSE,26.53,37.42,20120127,778234.6295,9586845.9,1.496936415,10000,50
"98","CAU_A01","T01",168,"matamata","Eschweilera parviflora","Lecythidaceae",55,"C",1,FALSE,19.2,28.16,20120127,778231.452,9586862.904,1.476118706,10000,50
"99","CAU_A01","T01",169,"uxirana","Sacoglottis guianensis","Humiriaceae",42.7,"C",1,FALSE,23.65,36.1,20120127,778200.6045,9586844.438,1.268887276,10000,50
"100","CAU_A01","T01",170,"seringarana","Micrandra minor","Euphorbiaceae",38,"C",2,FALSE,23.16,31.97,20120127,778192.0436,9586844.771,1.144028902,10000,50
"101","CAU_A01","T01",171,"matamata preto","Eschweilera ovata","Lecythidaceae",35.5,"C",2,FALSE,19.01,26.08,20120127,778185.2387,9586846.244,1.020634822,10000,50
"102","CAU_A01","T01",172,"louro preto","Ocotea cernua","Lauraceae",49.8,"C",1,FALSE,22.11,37.04,20120127,778156.9642,9586858.038,1.41517939,10000,50
"103","CAU_A01","T01",173,"sucupira tento","Ormosia nobilis","Fabaceae",52.1,"C",1,FALSE,19.53,31.48,20120127,778143.915,9586854.643,1.417729318,10000,50
"104","CAU_A01","T01",175,"inhare","Helicostylis sp.","Moraceae",35.3,"C",1,FALSE,13.26,19.2,20120127,778132.812,9586855.478,0.915133814,10000,50
"105","CAU_A01","T01",176,"matamata preto","Eschweilera ovata","Lecythidaceae",35.3,"C",1,FALSE,9.93,18.11,20120127,778124.6644,9586855.54,0.841567533,10000,50
"106","CAU_A01","T01",178,"abiurana","Pouteria gongrijpii","Sapotaceae",48.5,"C",1,FALSE,15.04,26.54,20120127,778101.2936,9586850.126,1.23797463,10000,50
"107","CAU_A01","T01",179,"casca seca","Licania canescens","Chrysobalanaceae",46.4,"E",1,FALSE,13.95,20.39,20120127,778066.2493,9586846.412,1.167259803,10000,50
"108","CAU_A01","T01",180,"cajuacu","Anacardium spruceanum","Anacardiaceae",93.9,"E",1,FALSE,30.83,42.56,20120127,778060.7323,9586848.764,2.648409449,10000,50
"109","CAU_A01","T01",181,"parajuba","Manilkara bidentata","Sapotaceae",37,"C",2,FALSE,15.09,23.73,20120127,778052.253,9586842.917,0.988182035,10000,50
"110","CAU_A01","T01",182,"tachi preto","Tachigali myrmecophila","Fabaceae",50.5,"E",1,FALSE,26.23,37.25,20120127,778038.414,9586842.456,1.504478001,10000,50
"111","CAU_A01","T01",183,"louro preto","Ocotea cernua","Lauraceae",41.3,"S",2,FALSE,14.75,24.36,20120127,778014.4741,9586828.857,1.076213074,10000,50
"112","CAU_A01","T01",184,"matamata branco","Eschweilera coriacea","Lecythidaceae",39.1,"C",1,FALSE,18.51,28.87,20120127,778013.3147,9586839.796,1.097981747,10000,50
"113","CAU_A01","T01",185,"muirapiranga","Brosimum rubescens","Moraceae",56,"E",1,FALSE,24.8,37.88,20120127,777991.6907,9586822.42,1.61389469,10000,50
"114","CAU_A01","T01",186,"matamata vermelho","Eschweilera coriacea","Lecythidaceae",43.5,"C",2,FALSE,22.66,30.86,20120127,777984.0138,9586840.633,1.272865863,10000,50
"115","CAU_A01","T01",187,"matamata branco","Eschweilera coriacea","Lecythidaceae",36.8,"C",2,FALSE,24.16,41.8,20120127,777981.6403,9586822.361,1.127465516,10000,50
"116","CAU_A01","T01",188,"jatereu","Lecythis idatimon","Lecythidaceae",54,"C",2,FALSE,25.23,46.18,20120127,777978.7989,9586822.06,1.573369442,10000,50
"117","CAU_A01","T02",1,"abiurana","Pouteria gongrijpii","Sapotaceae",24.5,"S",2,FALSE,13.18,22.99,20120209,779061.2644,9585320.211,0.673111509,10000,50
"118","CAU_A01","T02",2,"casca seca","Licania canescens","Chrysobalanaceae",72.5,"C",1,FALSE,19.63,33.58,20120209,779061.2755,9585326.528,1.871706611,10000,50
"119","CAU_A01","T02",4,"timborana","Pseudopiptadenia suaveolens","Fabaceae",10.3,"S",2,FALSE,4.77,9.34,20120209,779050.0429,9585320.864,0.242924796,10000,50
"120","CAU_A01","T02",6,"inga","Inga marginata","Fabaceae",10.6,"S",2,FALSE,6.4,10.59,20120209,779046.3378,9585321.547,0.270952663,10000,50
"121","CAU_A01","T02",8,"jatereu","Lecythis idatimon","Lecythidaceae",15.5,"S",2,FALSE,10.01,16.03,20120209,779035.6054,9585322.456,0.423826561,10000,50
"122","CAU_A01","T02",11,"maracatiara","Astronium graveolens","Anacardiaceae",23.9,"C",1,FALSE,14.6,15.84,20120209,779021.5975,9585323.522,0.679140397,10000,50
"123","CAU_A01","T02",13,"parajuba","Manilkara bidentata","Sapotaceae",26.4,"C",1,FALSE,12.72,18.86,20120209,779014.1266,9585324.09,0.709156587,10000,50
"124","CAU_A01","T02",14,"inga","Inga marginata","Fabaceae",14.4,"S",2,FALSE,4.8,10.57,20120209,779013.1927,9585324.161,0.322074227,10000,50
"125","CAU_A01","T02",16,"louro","Ocotea canaliculata","Lauraceae",12.5,"S",2,FALSE,8.54,14.23,20120209,778967.3583,9585326.653,0.338124102,10000,50
"126","CAU_A01","T02",17,"breu branco","Protium paniculatum","Burseraceae",44.5,"S",2,FALSE,10.18,18.86,20120209,778959.3328,9585332.278,1.028803457,10000,50
"127","CAU_A01","T02",18,"tento","Ormosia coccinea","Fabaceae",50,"S",1,FALSE,20.71,34.88,20120209,778953.1869,9585331.743,1.39326797,10000,50
"128","CAU_A01","T02",19,"macucu","Licania guianensis","Chrysobalanaceae",12.2,"S",2,FALSE,11.72,16.66,20120209,778939.3576,9585328.984,0.363153773,10000,50
"129","CAU_A01","T02",20,"guajara branco","Pouteria sp.","Sapotaceae",55.4,"C",1,FALSE,20.91,36.12,20120209,778933.9669,9585332.203,1.522265658,10000,50
"130","CAU_A01","T02",22,"casca seca","Licania canescens","Chrysobalanaceae",37.9,"C",2,FALSE,20.21,35.23,20120209,778926.7353,9585329.744,1.097318346,10000,50
"131","CAU_A01","T02",23,"muirapiranga","Brosimum rubescens","Moraceae",74.5,"C",1,FALSE,28.64,43.72,20120209,778923.3033,9585334.017,2.136294703,10000,50
"132","CAU_A01","T02",24,"abiurana","Pouteria gongrijpii","Sapotaceae",55.3,"C",1,FALSE,13.26,25.51,20120209,778922.2936,9585333.091,1.332021767,10000,50
"133","CAU_A01","T02",25,"papo-de-mutum","Lacunaria jenmanii","Ochnaceae",10.9,"C",1,FALSE,4.8,10.14,20120209,778920.6804,9585330.405,0.255166469,10000,50
"134","CAU_A01","T02",26,"uxirana","Sacoglottis guianensis","Humiriaceae",22.8,"S",2,FALSE,11.44,20.45,20120209,778914.6704,9585331.657,0.608346678,10000,50
"135","CAU_A01","T02",27,"tento","Ormosia coccinea","Fabaceae",17.4,"S",2,FALSE,11.24,13.34,20120209,778909.941,9585331.223,0.482800923,10000,50
"136","CAU_A01","T02",29,"piquia","Caryocar villosum","Caryocaraceae",88,"E",1,FALSE,22.01,35.15,20120209,778907.6063,9585331.4,2.275128125,10000,50
"137","CAU_A01","T02",31,"preciosa","Aniba canelilla","Lauraceae",10.3,"S",2,FALSE,5.79,11.39,20120209,778894.0957,9585332.829,0.25695697,10000,50
"138","CAU_A01","T02",33,"mapatirana","Pourouma minor","Urticaceae",58.2,"E",1,FALSE,13.39,27.06,20120209,778880.9644,9585339.244,1.394126093,10000,50
"139","CAU_A01","T02",35,"abiurana","Pouteria gongrijpii","Sapotaceae",40.8,"C",1,FALSE,20.7,31.01,20120209,778855.7713,9585337.635,1.175235833,10000,50
"140","CAU_A01","T02",36,"casca seca","Licania canescens","Chrysobalanaceae",20.4,"S",2,FALSE,14.77,24.54,20120209,778854.6478,9585336.261,0.596911156,10000,50
"141","CAU_A01","T02",37,"abiurana","Pouteria gongrijpii","Sapotaceae",18.8,"S",2,FALSE,14.13,24.36,20120209,778836.1683,9585339.33,0.550390651,10000,50
"142","CAU_A01","T02",38,"capueiro","Rinorea guianensis","Violaceae",27.2,"S",2,FALSE,12.45,22.94,20120209,778832.2973,9585338.907,0.722576605,10000,50
"143","CAU_A01","T02",41,"coco-pau","Couepia robusta","Chrysobalanaceae",43.4,"C",1,FALSE,26.53,35.38,20120209,778822.1984,9585340.248,1.329813247,10000,50
"144","CAU_A01","T02",42,"matamata","Eschweilera parviflora","Lecythidaceae",35,"C",1,FALSE,16.82,30.76,20120209,778820.488,9585341.869,0.973452734,10000,50
"145","CAU_A01","T02",43,"abiurana","Pouteria gongrijpii","Sapotaceae",12.6,"S",3,FALSE,10.08,16,20120209,778818.201,9585340.739,0.357137496,10000,50
"146","CAU_A01","T02",45,"matamata","Eschweilera amazonica","Lecythidaceae",10.4,"S",2,FALSE,6.4,11.91,20120209,778817.8273,9585341.583,0.266670852,10000,50
"147","CAU_A01","T02",46,"jatereu","Lecythis idatimon","Lecythidaceae",15.8,"S",2,FALSE,9.63,14.28,20120209,778815.6633,9585341.454,0.42587247,10000,50
"148","CAU_A01","T02",47,"fava","Parkia sp.","Fabaceae",40.8,"S",1,FALSE,12.56,22.84,20120209,778791.8409,9585343.776,1.016826284,10000,50
"149","CAU_A01","T02",49,"casca seca","Licania canescens","Chrysobalanaceae",17.5,"S",2,FALSE,17.15,27.97,20120209,778783.611,9585344.787,0.548308131,10000,50
"150","CAU_A01","T02",50,"matamata","Eschweilera amazonica","Lecythidaceae",24,"S",2,FALSE,16.75,27.47,20120209,778779.3785,9585345.307,0.709194312,10000,50
"151","CAU_A01","T02",51,"morta",NA,NA,58.9,NA,NA,TRUE,NA,5.27,20120209,778778.1071,9585350.501,NA,10000,50
"152","CAU_A01","T02",52,"parajuba","Manilkara bidentata","Sapotaceae",39.8,"S",2,FALSE,19.95,28.26,20120209,778776.5812,9585345.853,1.138854293,10000,50
"153","CAU_A01","T02",55,"amapa amargoso","Brosimum guianense","Moraceae",48.6,"E",1,FALSE,20.24,30.26,20120209,778759.305,9585348.045,1.351548212,10000,50
"154","CAU_A01","T02",56,"manguerana","Tovomita sp.","Clusiaceae",10.6,"S",2,FALSE,4.79,8.31,20120209,778751.4609,9585348.13,0.249129578,10000,50
"155","CAU_A01","T02",57,"jatereu","Lecythis idatimon","Lecythidaceae",32.7,"E",1,FALSE,14.91,20.84,20120209,778741.2511,9585349.386,0.888093567,10000,50
"156","CAU_A01","T02",58,"breu barrote","Tetragastris panamensis","Burseraceae",17.1,"S",2,FALSE,6.92,13.23,20120209,778739.7804,9585349.404,0.413433001,10000,50
"157","CAU_A01","T02",59,"ingarana","Inga sp.","Fabaceae",34.5,"S",1,FALSE,8.35,20,20120209,778734.834,9585348.871,0.785151426,10000,50
"158","CAU_A01","T02",60,"matamata","Eschweilera parviflora","Lecythidaceae",11.3,"S",1,FALSE,6.66,14.72,20120209,778723.1685,9585350.345,0.289154408,10000,50
"159","CAU_A01","T02",61,"fava vermelha","Stryphnodendron pulcherrimum","Fabaceae",23.5,"E",1,FALSE,10.46,17.12,20120209,778716.8031,9585350.52,0.607942492,10000,50
"160","CAU_A01","T02",62,"parapara","Jacaranda copaia","Bignoniaceae",11.1,"S",1,FALSE,10.55,11.58,20120209,778708.0719,9585351.867,0.325489913,10000,50
